customer_id,Recency,Frequency,Monetary,R_score,F_score,M_score,RFM_score,Segment
CUST_01737,243,7,33619.15,2,5,5,255,At Risk
CUST_01738,74,3,18893.22,4,2,5,425,Others
CUST_01739,1,9,22745.74,5,5,5,555,Champions
CUST_01740,172,2,927.63,2,1,1,211,Lost Customers
CUST_01741,298,3,2857.15,1,2,1,121,Lost Customers
CUST_01742,60,5,11976.8,4,4,4,444,Loyal Customers
CUST_01743,262,1,3240.78,2,1,1,211,Lost Customers
CUST_01744,306,1,125.37,1,1,1,111,Lost Customers
CUST_01745,402,4,3259.1400000000003,1,3,1,131,At Risk
CUST_01746,414,3,6989.41,1,2,2,122,Lost Customers
CUST_01747,385,4,7158.56,1,3,2,132,At Risk
CUST_01748,117,3,8751.87,3,2,3,323,Others
CUST_01750,139,5,15101.17,3,4,4,344,Others
CUST_01751,666,1,3334.0,1,1,1,111,Lost Customers
CUST_01752,11,7,26031.75,5,5,5,555,Champions
CUST_01753,23,5,11326.27,5,4,4,544,Loyal Customers
CUST_01754,347,4,8440.119999999999,1,3,3,133,At Risk
CUST_01755,12,2,7114.46,5,1,2,512,Others
CUST_01756,7,5,8103.72,5,4,3,543,Loyal Customers
CUST_01757,546,1,2046.84,1,1,1,111,Lost Customers
CUST_01758,265,3,9416.43,2,2,3,223,Lost Customers
CUST_01759,233,1,730.92,2,1,1,211,Lost Customers
CUST_01760,120,8,11276.59,3,5,4,354,Others
CUST_01761,12,6,23562.65,5,5,5,555,Champions
CUST_01762,99,6,17852.04,3,5,5,355,Others
CUST_01763,54,1,6754.85,4,1,2,412,Others
CUST_01764,53,7,15168.11,4,5,4,454,Loyal Customers
CUST_01765,357,2,4401.27,1,1,2,112,Lost Customers
CUST_01766,68,3,15667.59,4,2,5,425,Others
CUST_01767,84,5,5417.7,4,4,2,442,Loyal Customers
CUST_01768,721,1,4985.97,1,1,2,112,Lost Customers
CUST_01769,482,2,4443.54,1,1,2,112,Lost Customers
CUST_01771,107,3,13651.43,3,2,4,324,Others
CUST_01772,235,4,6940.43,2,3,2,232,At Risk
CUST_01773,171,7,25161.77,2,5,5,255,At Risk
CUST_01774,243,4,8152.969999999999,2,3,3,233,At Risk
CUST_01775,199,2,580.63,2,1,1,211,Lost Customers
CUST_01776,188,5,32848.31,2,4,5,245,At Risk
CUST_01777,208,2,1009.13,2,1,1,211,Lost Customers
CUST_01778,2,3,3267.58,5,2,1,521,Others
CUST_01779,84,4,4163.280000000001,4,3,2,432,Others
CUST_01780,153,7,28591.84,3,5,5,355,Others
CUST_01781,30,1,2560.75,5,1,1,511,Others
CUST_01782,138,3,5219.74,3,2,2,322,Others
CUST_01784,153,5,11822.68,3,4,4,344,Others
CUST_01785,36,2,14842.810000000001,5,1,4,514,Others
CUST_01786,118,6,12118.73,3,5,4,354,Others
CUST_01787,210,4,3561.1600000000003,2,3,1,231,At Risk
CUST_01788,247,5,16787.96,2,4,5,245,At Risk
CUST_01789,41,2,8814.76,4,1,3,413,Others
CUST_01790,6,3,9339.41,5,2,3,523,Others
CUST_01791,142,2,5959.13,3,1,2,312,Others
CUST_01792,158,2,4268.83,3,1,2,312,Others
CUST_01793,141,1,1486.29,3,1,1,311,Others
CUST_01794,97,9,25692.2,3,5,5,355,Others
CUST_01795,7,9,23941.72,5,5,5,555,Champions
CUST_01796,307,5,8595.34,1,4,3,143,At Risk
CUST_01797,68,4,3014.91,4,3,1,431,Others
CUST_01798,239,2,15830.38,2,1,5,215,Lost Customers
CUST_01800,208,3,8785.25,2,2,3,223,Lost Customers
CUST_01801,13,5,8076.02,5,4,3,543,Loyal Customers
CUST_01802,429,3,3078.38,1,2,1,121,Lost Customers
CUST_01803,163,2,5604.45,3,1,2,312,Others
CUST_01804,22,3,3095.2599999999998,5,2,1,521,Others
CUST_01805,73,7,15273.960000000001,4,5,4,454,Loyal Customers
CUST_01806,38,2,1809.98,5,1,1,511,Others
CUST_01807,47,4,7740.51,4,3,3,433,Others
CUST_01808,16,2,4311.53,5,1,2,512,Others
CUST_01809,297,4,13650.41,1,3,4,134,At Risk
CUST_01810,30,1,4879.74,5,1,2,512,Others
CUST_01811,484,4,12572.11,1,3,4,134,At Risk
CUST_01812,84,3,6988.7699999999995,4,2,2,422,Others
CUST_01813,645,1,622.72,1,1,1,111,Lost Customers
CUST_01814,62,6,17807.65,4,5,5,455,Loyal Customers
CUST_01815,640,2,1612.43,1,1,1,111,Lost Customers
CUST_01816,2,3,7719.679999999999,5,2,3,523,Others
CUST_01817,30,3,3548.7,5,2,1,521,Others
CUST_01818,51,6,14518.33,4,5,4,454,Loyal Customers
CUST_01819,23,1,1127.98,5,1,1,511,Others
CUST_01820,265,4,11436.42,2,3,4,234,At Risk
CUST_01821,532,3,6942.389999999999,1,2,2,122,Lost Customers
CUST_01822,36,4,14627.52,5,3,4,534,Others
CUST_01823,74,11,21438.29,4,5,5,455,Loyal Customers
CUST_01824,80,4,10127.56,4,3,3,433,Others
CUST_01825,87,6,20930.260000000002,4,5,5,455,Loyal Customers
CUST_01826,231,5,13205.58,2,4,4,244,At Risk
CUST_01827,380,4,2107.0,1,3,1,131,At Risk
CUST_01828,22,4,8445.18,5,3,3,533,Others
CUST_01829,50,6,15319.69,4,5,4,454,Loyal Customers
CUST_01830,31,4,13659.560000000001,5,3,4,534,Others
CUST_01831,60,3,2588.76,4,2,1,421,Others
CUST_01832,84,4,11252.72,4,3,4,434,Others
CUST_01833,33,6,25049.690000000002,5,5,5,555,Champions
CUST_01834,74,6,12504.07,4,5,4,454,Loyal Customers
CUST_01835,152,2,10656.18,3,1,3,313,Others
CUST_01836,532,2,4870.12,1,1,2,112,Lost Customers
CUST_01837,68,7,21720.89,4,5,5,455,Loyal Customers
CUST_01838,422,7,14568.8,1,5,4,154,At Risk
CUST_01839,128,7,30744.47,3,5,5,355,Others
CUST_01840,88,2,2398.87,4,1,1,411,Others
CUST_01841,150,3,970.21,3,2,1,321,Others
CUST_01842,201,3,7201.420000000001,2,2,3,223,Lost Customers
CUST_01843,229,4,9869.369999999999,2,3,3,233,At Risk
CUST_01844,98,1,770.22,3,1,1,311,Others
CUST_01845,102,3,10183.39,3,2,3,323,Others
CUST_01846,60,6,16410.72,4,5,5,455,Loyal Customers
CUST_01847,162,4,9184.539999999999,3,3,3,333,Others
CUST_01848,56,4,20084.79,4,3,5,435,Others
CUST_01849,108,2,9729.53,3,1,3,313,Others
CUST_01850,76,3,10336.009999999998,4,2,3,423,Others
CUST_01851,164,4,9199.46,3,3,3,333,Others
CUST_01852,49,3,15265.779999999999,4,2,4,424,Others
CUST_01853,708,1,655.49,1,1,1,111,Lost Customers
CUST_01854,111,3,8478.05,3,2,3,323,Others
CUST_01855,181,7,20251.27,2,5,5,255,At Risk
CUST_01856,23,5,8133.320000000001,5,4,3,543,Loyal Customers
CUST_01857,96,3,3103.34,3,2,1,321,Others
CUST_01858,31,6,13887.0,5,5,4,554,Loyal Customers
CUST_01859,245,3,18907.47,2,2,5,225,Lost Customers
CUST_01860,25,5,7946.63,5,4,3,543,Loyal Customers
CUST_01861,277,3,13177.68,2,2,4,224,Lost Customers
CUST_01862,137,2,1575.15,3,1,1,311,Others
CUST_01863,206,8,19301.01,2,5,5,255,At Risk
CUST_01864,440,2,4119.3,1,1,2,112,Lost Customers
CUST_01865,11,4,14834.73,5,3,4,534,Others
CUST_01866,260,3,5484.8,2,2,2,222,Lost Customers
CUST_01867,74,5,12170.92,4,4,4,444,Loyal Customers
CUST_01868,249,2,9503.76,2,1,3,213,Lost Customers
CUST_01869,61,3,7344.26,4,2,3,423,Others
CUST_01870,9,5,6124.349999999999,5,4,2,542,Loyal Customers
CUST_01871,122,5,12763.61,3,4,4,344,Others
CUST_01872,416,2,14654.400000000001,1,1,4,114,Lost Customers
CUST_01873,520,1,880.29,1,1,1,111,Lost Customers
CUST_01874,329,2,7443.719999999999,1,1,3,113,Lost Customers
CUST_01875,150,8,18133.42,3,5,5,355,Others
CUST_01876,111,3,10732.16,3,2,4,324,Others
CUST_01877,212,7,26024.129999999997,2,5,5,255,At Risk
CUST_01878,132,4,3616.67,3,3,1,331,Others
CUST_01879,16,1,4795.2,5,1,2,512,Others
CUST_01880,123,1,5791.71,3,1,2,312,Others
CUST_01881,76,3,9867.0,4,2,3,423,Others
CUST_01882,172,3,7212.92,2,2,3,223,Lost Customers
CUST_01883,233,4,10390.550000000001,2,3,3,233,At Risk
CUST_01884,496,1,8526.98,1,1,3,113,Lost Customers
CUST_01885,85,7,21913.09,4,5,5,455,Loyal Customers
CUST_01886,116,5,10324.630000000001,3,4,3,343,Others
CUST_01887,119,6,13922.09,3,5,4,354,Others
CUST_01888,129,5,6995.23,3,4,2,342,Others
CUST_01889,419,2,7592.639999999999,1,1,3,113,Lost Customers
CUST_01890,242,1,3986.28,2,1,1,211,Lost Customers
CUST_01891,88,5,13623.630000000001,4,4,4,444,Loyal Customers
CUST_01892,92,3,1950.58,3,2,1,321,Others
CUST_01893,68,4,8587.55,4,3,3,433,Others
CUST_01894,562,1,4872.99,1,1,2,112,Lost Customers
CUST_01896,24,5,12220.59,5,4,4,544,Loyal Customers
CUST_01897,199,3,6938.65,2,2,2,222,Lost Customers
CUST_01898,116,4,11913.039999999999,3,3,4,334,Others
CUST_01899,287,4,7411.56,1,3,3,133,At Risk
CUST_01900,123,6,15313.77,3,5,4,354,Others
CUST_01901,153,2,4739.27,3,1,2,312,Others
CUST_01902,38,7,17909.9,5,5,5,555,Champions
CUST_01903,175,6,9046.81,2,5,3,253,At Risk
CUST_01904,25,5,19243.04,5,4,5,545,Loyal Customers
CUST_01905,434,3,5683.41,1,2,2,122,Lost Customers
CUST_01906,85,8,22752.54,4,5,5,455,Loyal Customers
CUST_01907,207,3,4737.5599999999995,2,2,2,222,Lost Customers
CUST_01908,327,2,347.15,1,1,1,111,Lost Customers
CUST_01909,150,8,10841.71,3,5,4,354,Others
CUST_01910,118,3,7826.95,3,2,3,323,Others
CUST_01911,650,1,2267.45,1,1,1,111,Lost Customers
CUST_01913,175,3,3960.89,2,2,1,221,Lost Customers
CUST_01914,311,4,9737.32,1,3,3,133,At Risk
CUST_01915,42,7,16433.72,4,5,5,455,Loyal Customers
CUST_01916,327,1,2011.35,1,1,1,111,Lost Customers
CUST_01917,504,1,420.11,1,1,1,111,Lost Customers
CUST_01918,156,4,4669.0,3,3,2,332,Others
CUST_01919,125,4,4774.63,3,3,2,332,Others
CUST_01920,226,3,17910.72,2,2,5,225,Lost Customers
CUST_01921,71,4,6755.77,4,3,2,432,Others
CUST_01922,100,5,9256.26,3,4,3,343,Others
CUST_01923,54,6,9658.17,4,5,3,453,Loyal Customers
CUST_01924,85,6,16737.77,4,5,5,455,Loyal Customers
CUST_01925,53,5,11697.99,4,4,4,444,Loyal Customers
CUST_01926,23,5,4277.74,5,4,2,542,Loyal Customers
CUST_01927,215,4,11472.96,2,3,4,234,At Risk
CUST_01928,302,1,589.09,1,1,1,111,Lost Customers
CUST_01929,161,5,11229.119999999999,3,4,4,344,Others
CUST_01930,141,4,10501.4,3,3,3,333,Others
CUST_01931,18,10,18212.54,5,5,5,555,Champions
CUST_01932,140,7,17221.27,3,5,5,355,Others
CUST_01933,252,3,6359.76,2,2,2,222,Lost Customers
CUST_01934,349,5,9987.69,1,4,3,143,At Risk
CUST_01935,63,3,5021.91,4,2,2,422,Others
CUST_01936,212,4,8772.38,2,3,3,233,At Risk
CUST_01937,293,4,13204.61,1,3,4,134,At Risk
CUST_01938,125,4,6939.389999999999,3,3,2,332,Others
CUST_01939,101,5,14771.400000000001,3,4,4,344,Others
CUST_01940,170,1,58.45,2,1,1,211,Lost Customers
CUST_01941,422,1,2974.75,1,1,1,111,Lost Customers
CUST_01942,127,3,8644.31,3,2,3,323,Others
CUST_01943,117,2,463.25,3,1,1,311,Others
CUST_01944,249,3,4451.33,2,2,2,222,Lost Customers
CUST_01945,201,3,3670.85,2,2,1,221,Lost Customers
CUST_01946,408,2,1455.2,1,1,1,111,Lost Customers
CUST_01947,29,5,4095.67,5,4,2,542,Loyal Customers
CUST_01948,293,3,2145.25,1,2,1,121,Lost Customers
CUST_01949,149,2,2386.24,3,1,1,311,Others
CUST_01950,55,3,4886.9,4,2,2,422,Others
CUST_01951,119,4,13538.25,3,3,4,334,Others
CUST_01952,97,9,20356.79,3,5,5,355,Others
CUST_01953,75,6,7623.04,4,5,3,453,Loyal Customers
CUST_01954,190,2,13516.51,2,1,4,214,Lost Customers
CUST_01955,179,6,5877.35,2,5,2,252,At Risk
CUST_01956,448,2,13745.23,1,1,4,114,Lost Customers
CUST_01957,44,5,8608.529999999999,4,4,3,443,Loyal Customers
CUST_01958,103,1,550.31,3,1,1,311,Others
CUST_01959,68,2,535.48,4,1,1,411,Others
CUST_01960,287,4,1945.67,1,3,1,131,At Risk
CUST_01961,353,3,9512.32,1,2,3,123,Lost Customers
CUST_01962,133,3,3702.1000000000004,3,2,1,321,Others
CUST_01963,120,4,19389.14,3,3,5,335,Others
CUST_01964,374,2,6313.64,1,1,2,112,Lost Customers
CUST_01965,42,3,7001.77,4,2,2,422,Others
CUST_01966,271,2,3045.48,2,1,1,211,Lost Customers
CUST_01967,169,3,26167.79,2,2,5,225,Lost Customers
CUST_01968,269,1,8760.28,2,1,3,213,Lost Customers
CUST_01969,87,4,3034.05,4,3,1,431,Others
CUST_01970,61,4,4403.62,4,3,2,432,Others
CUST_01971,42,7,13259.53,4,5,4,454,Loyal Customers
CUST_01972,625,1,1665.9,1,1,1,111,Lost Customers
CUST_01973,222,4,13864.3,2,3,4,234,At Risk
CUST_01974,3,7,22022.22,5,5,5,555,Champions
CUST_01975,55,5,6763.280000000001,4,4,2,442,Loyal Customers
CUST_01976,59,6,11088.52,4,5,4,454,Loyal Customers
CUST_01977,192,5,13307.369999999999,2,4,4,244,At Risk
CUST_01978,118,4,10104.47,3,3,3,333,Others
CUST_01979,180,1,2802.1,2,1,1,211,Lost Customers
CUST_01980,156,2,6367.7,3,1,2,312,Others
CUST_01981,248,6,34399.74,2,5,5,255,At Risk
CUST_01982,438,4,13895.32,1,3,4,134,At Risk
CUST_01983,38,6,24183.46,5,5,5,555,Champions
CUST_01984,87,4,9662.85,4,3,3,433,Others
CUST_01985,9,5,14660.039999999999,5,4,4,544,Loyal Customers
CUST_01986,185,4,9007.529999999999,2,3,3,233,At Risk
CUST_01987,516,4,4957.83,1,3,2,132,At Risk
CUST_01988,137,4,7135.27,3,3,2,332,Others
CUST_01989,229,5,8975.24,2,4,3,243,At Risk
CUST_01990,21,1,10178.56,5,1,3,513,Others
CUST_01991,51,6,8839.39,4,5,3,453,Loyal Customers
CUST_01992,20,9,20587.96,5,5,5,555,Champions
CUST_01993,119,2,8608.56,3,1,3,313,Others
CUST_01994,12,5,15204.02,5,4,4,544,Loyal Customers
CUST_01995,192,1,745.33,2,1,1,211,Lost Customers
CUST_01996,169,4,10550.34,2,3,3,233,At Risk
CUST_01997,254,3,4864.6,2,2,2,222,Lost Customers
CUST_01998,93,7,35980.47,3,5,5,355,Others
CUST_01999,25,3,5534.49,5,2,2,522,Others
CUST_02000,42,1,1929.6,4,1,1,411,Others
CUST_02001,188,5,8484.26,2,4,3,243,At Risk
CUST_02002,47,8,13732.54,4,5,4,454,Loyal Customers
CUST_02003,27,6,12026.72,5,5,4,554,Loyal Customers
CUST_02004,444,4,9717.65,1,3,3,133,At Risk
CUST_02005,142,9,24547.99,3,5,5,355,Others
CUST_02006,15,6,17402.58,5,5,5,555,Champions
CUST_02007,57,3,15773.67,4,2,5,425,Others
CUST_02008,348,3,8429.25,1,2,3,123,Lost Customers
CUST_02009,98,3,6065.43,3,2,2,322,Others
CUST_02010,246,2,8747.17,2,1,3,213,Lost Customers
CUST_02011,576,1,4251.82,1,1,2,112,Lost Customers
CUST_02012,205,4,5048.63,2,3,2,232,At Risk
CUST_02013,106,3,6861.450000000001,3,2,2,322,Others
CUST_02014,214,4,8928.16,2,3,3,233,At Risk
CUST_02015,53,4,13047.859999999999,4,3,4,434,Others
CUST_02016,322,3,3419.37,1,2,1,121,Lost Customers
CUST_02017,23,7,10688.39,5,5,3,553,Loyal Customers
CUST_02018,77,7,19622.46,4,5,5,455,Loyal Customers
CUST_02019,29,7,21103.89,5,5,5,555,Champions
CUST_02020,41,2,4908.84,4,1,2,412,Others
CUST_02021,585,1,6069.08,1,1,2,112,Lost Customers
CUST_02022,80,7,28568.6,4,5,5,455,Loyal Customers
CUST_02023,76,5,9333.93,4,4,3,443,Loyal Customers
CUST_02024,27,3,8691.0,5,2,3,523,Others
CUST_02025,366,3,7295.51,1,2,3,123,Lost Customers
CUST_02026,54,6,8363.17,4,5,3,453,Loyal Customers
CUST_02027,11,5,14909.42,5,4,4,544,Loyal Customers
CUST_02028,49,9,31986.7,4,5,5,455,Loyal Customers
CUST_02029,145,2,8331.890000000001,3,1,3,313,Others
CUST_02030,7,5,7022.119999999999,5,4,2,542,Loyal Customers
CUST_02031,396,5,6776.77,1,4,2,142,At Risk
CUST_02032,90,3,4785.72,4,2,2,422,Others
CUST_02033,165,4,5810.7300000000005,3,3,2,332,Others
CUST_02034,305,4,9169.18,1,3,3,133,At Risk
CUST_02035,87,5,22372.17,4,4,5,445,Loyal Customers
CUST_02036,132,7,24233.59,3,5,5,355,Others
CUST_02037,91,7,16785.19,4,5,5,455,Loyal Customers
CUST_02038,433,4,5549.99,1,3,2,132,At Risk
CUST_02039,596,1,3006.93,1,1,1,111,Lost Customers
CUST_02040,125,4,4833.97,3,3,2,332,Others
CUST_02041,328,2,1399.9,1,1,1,111,Lost Customers
CUST_02042,416,5,15338.369999999999,1,4,4,144,At Risk
CUST_02043,27,4,1903.37,5,3,1,531,Others
CUST_02044,75,8,18096.79,4,5,5,455,Loyal Customers
CUST_02045,555,3,6065.46,1,2,2,122,Lost Customers
CUST_02046,1,3,8481.39,5,2,3,523,Others
CUST_02047,71,7,16226.199999999999,4,5,5,455,Loyal Customers
CUST_02048,94,5,12255.48,3,4,4,344,Others
CUST_02049,525,2,2766.96,1,1,1,111,Lost Customers
CUST_02050,215,3,1801.23,2,2,1,221,Lost Customers
CUST_02051,145,3,3977.48,3,2,1,321,Others
CUST_02052,14,4,6856.650000000001,5,3,2,532,Others
CUST_02053,11,6,28556.97,5,5,5,555,Champions
CUST_02054,164,3,6625.75,3,2,2,322,Others
CUST_02055,162,4,5226.2300000000005,3,3,2,332,Others
CUST_02056,239,3,6043.5,2,2,2,222,Lost Customers
CUST_02057,100,4,10149.67,3,3,3,333,Others
CUST_02058,36,5,17077.690000000002,5,4,5,545,Loyal Customers
CUST_02059,32,3,2526.6899999999996,5,2,1,521,Others
CUST_02060,26,5,12274.960000000001,5,4,4,544,Loyal Customers
CUST_02061,656,1,4088.09,1,1,2,112,Lost Customers
CUST_02062,55,6,22201.08,4,5,5,455,Loyal Customers
CUST_02063,41,6,9880.41,4,5,3,453,Loyal Customers
CUST_02064,65,6,20186.79,4,5,5,455,Loyal Customers
CUST_02065,81,4,7859.820000000001,4,3,3,433,Others
CUST_02066,338,2,733.97,1,1,1,111,Lost Customers
CUST_02067,92,4,6619.62,3,3,2,332,Others
CUST_02068,296,2,3834.24,1,1,1,111,Lost Customers
CUST_02069,104,2,2091.1099999999997,3,1,1,311,Others
CUST_02070,7,4,15039.4,5,3,4,534,Others
CUST_02071,79,8,19624.510000000002,4,5,5,455,Loyal Customers
CUST_02072,252,2,2508.75,2,1,1,211,Lost Customers
CUST_02074,204,5,7904.620000000001,2,4,3,243,At Risk
CUST_02075,132,3,2199.57,3,2,1,321,Others
CUST_02076,42,5,9625.34,4,4,3,443,Loyal Customers
CUST_02077,358,1,1523.1,1,1,1,111,Lost Customers
CUST_02078,16,6,8483.18,5,5,3,553,Loyal Customers
CUST_02079,94,5,14286.539999999999,3,4,4,344,Others
CUST_02080,99,5,19508.059999999998,3,4,5,345,Others
CUST_02081,97,4,5127.98,3,3,2,332,Others
CUST_02083,237,6,27576.609999999997,2,5,5,255,At Risk
CUST_02084,45,6,13411.44,4,5,4,454,Loyal Customers
CUST_02085,728,1,841.17,1,1,1,111,Lost Customers
CUST_02086,304,2,4635.65,1,1,2,112,Lost Customers
CUST_02087,212,8,23056.52,2,5,5,255,At Risk
CUST_02088,61,5,9101.12,4,4,3,443,Loyal Customers
CUST_02089,226,2,8394.09,2,1,3,213,Lost Customers
CUST_02090,137,4,8635.31,3,3,3,333,Others
CUST_02091,24,2,1664.4099999999999,5,1,1,511,Others
CUST_02092,322,5,13677.16,1,4,4,144,At Risk
CUST_02093,108,7,11166.74,3,5,4,354,Others
CUST_02094,143,5,9925.93,3,4,3,343,Others
CUST_02095,121,5,9080.48,3,4,3,343,Others
CUST_02096,143,2,2975.53,3,1,1,311,Others
CUST_02097,72,5,23512.86,4,4,5,445,Loyal Customers
CUST_02098,404,4,5303.1,1,3,2,132,At Risk
CUST_02099,360,3,9327.11,1,2,3,123,Lost Customers
CUST_02100,709,1,1055.66,1,1,1,111,Lost Customers
CUST_02101,14,7,9142.6,5,5,3,553,Loyal Customers
CUST_02102,530,2,718.55,1,1,1,111,Lost Customers
CUST_02103,217,5,8866.38,2,4,3,243,At Risk
CUST_02104,68,6,25944.140000000003,4,5,5,455,Loyal Customers
CUST_02105,122,4,7169.14,3,3,2,332,Others
CUST_02106,16,3,3123.46,5,2,1,521,Others
CUST_02107,10,8,19696.47,5,5,5,555,Champions
CUST_02108,54,4,15785.43,4,3,5,435,Others
CUST_02109,108,4,13130.240000000002,3,3,4,334,Others
CUST_02110,430,1,771.56,1,1,1,111,Lost Customers
CUST_02111,118,4,17036.89,3,3,5,335,Others
CUST_02112,576,1,13.07,1,1,1,111,Lost Customers
CUST_02113,69,5,21483.59,4,4,5,445,Loyal Customers
CUST_02114,124,3,8258.45,3,2,3,323,Others
CUST_02115,152,3,10974.84,3,2,4,324,Others
CUST_02116,14,5,30793.52,5,4,5,545,Loyal Customers
CUST_02117,478,4,14477.939999999999,1,3,4,134,At Risk
CUST_02118,44,3,9183.59,4,2,3,423,Others
CUST_02119,26,2,8336.23,5,1,3,513,Others
CUST_02120,17,6,16033.23,5,5,5,555,Champions
CUST_02121,261,3,5218.36,2,2,2,222,Lost Customers
CUST_02122,55,4,19904.5,4,3,5,435,Others
CUST_02123,49,5,17799.92,4,4,5,445,Loyal Customers
CUST_02124,145,2,3936.62,3,1,1,311,Others
CUST_02125,362,3,6475.87,1,2,2,122,Lost Customers
CUST_02126,111,4,8173.58,3,3,3,333,Others
CUST_02127,48,3,9582.949999999999,4,2,3,423,Others
CUST_02128,193,5,7751.320000000001,2,4,3,243,At Risk
CUST_02129,6,5,11993.23,5,4,4,544,Loyal Customers
CUST_02130,378,2,5826.92,1,1,2,112,Lost Customers
CUST_02131,20,3,5634.34,5,2,2,522,Others
CUST_02132,128,9,17591.37,3,5,5,355,Others
CUST_02133,11,3,8530.560000000001,5,2,3,523,Others
CUST_02134,23,4,11235.67,5,3,4,534,Others
CUST_02135,320,2,2509.3199999999997,1,1,1,111,Lost Customers
CUST_02136,303,4,6028.54,1,3,2,132,At Risk
CUST_02137,95,6,13088.57,3,5,4,354,Others
CUST_02138,86,4,13116.74,4,3,4,434,Others
CUST_02139,41,10,35081.7,4,5,5,455,Loyal Customers
CUST_02140,265,5,8484.66,2,4,3,243,At Risk
CUST_02141,14,2,3127.1,5,1,1,511,Others
CUST_02143,65,2,3049.02,4,1,1,411,Others
CUST_02144,178,6,12249.17,2,5,4,254,At Risk
CUST_02145,99,6,14653.2,3,5,4,354,Others
CUST_02146,43,4,19654.989999999998,4,3,5,435,Others
CUST_02147,26,4,10426.03,5,3,3,533,Others
CUST_02148,146,5,3104.05,3,4,1,341,Others
CUST_02149,291,2,2352.23,1,1,1,111,Lost Customers
CUST_02150,45,6,14897.85,4,5,4,454,Loyal Customers
CUST_02151,39,4,9671.56,4,3,3,433,Others
CUST_02152,132,6,13504.67,3,5,4,354,Others
CUST_02153,46,8,10888.189999999999,4,5,4,454,Loyal Customers
CUST_02154,33,4,11830.95,5,3,4,534,Others
CUST_02155,2,7,30153.44,5,5,5,555,Champions
CUST_02156,29,4,10613.9,5,3,3,533,Others
CUST_02157,671,1,1926.43,1,1,1,111,Lost Customers
CUST_02158,67,9,20739.74,4,5,5,455,Loyal Customers
CUST_02159,168,2,875.38,2,1,1,211,Lost Customers
CUST_02160,32,5,13293.23,5,4,4,544,Loyal Customers
CUST_02161,134,3,3100.6500000000005,3,2,1,321,Others
CUST_02162,339,5,9907.07,1,4,3,143,At Risk
CUST_02163,45,4,17407.87,4,3,5,435,Others
CUST_02164,5,4,8729.91,5,3,3,533,Others
CUST_02165,83,3,9927.38,4,2,3,423,Others
CUST_02166,159,2,3780.5,3,1,1,311,Others
CUST_02167,63,2,6270.03,4,1,2,412,Others
CUST_02168,132,7,29489.37,3,5,5,355,Others
CUST_02169,53,5,16045.44,4,4,5,445,Loyal Customers
CUST_02170,73,1,1820.76,4,1,1,411,Others
CUST_02171,91,3,5753.1900000000005,4,2,2,422,Others
CUST_02172,191,8,18311.1,2,5,5,255,At Risk
CUST_02173,85,4,12972.65,4,3,4,434,Others
CUST_02174,36,4,9671.67,5,3,3,533,Others
CUST_02175,3,5,16013.15,5,4,5,545,Loyal Customers
CUST_02176,12,6,13976.68,5,5,4,554,Loyal Customers
CUST_02177,386,4,11247.05,1,3,4,134,At Risk
CUST_02178,36,2,11506.2,5,1,4,514,Others
CUST_02179,476,2,5897.16,1,1,2,112,Lost Customers
CUST_02180,623,3,10844.14,1,2,4,124,Lost Customers
CUST_02182,120,8,38662.869999999995,3,5,5,355,Others
CUST_02183,478,2,3268.34,1,1,1,111,Lost Customers
CUST_02184,104,6,12923.02,3,5,4,354,Others
CUST_02185,458,2,6284.33,1,1,2,112,Lost Customers
CUST_02186,162,3,2026.49,3,2,1,321,Others
CUST_02187,10,2,5485.73,5,1,2,512,Others
CUST_02188,32,4,18301.480000000003,5,3,5,535,Others
CUST_02189,1,4,19124.379999999997,5,3,5,535,Others
CUST_02190,100,5,5888.13,3,4,2,342,Others
CUST_02191,55,2,10794.67,4,1,4,414,Others
CUST_02192,232,4,7820.48,2,3,3,233,At Risk
CUST_02193,213,3,7646.09,2,2,3,223,Lost Customers
CUST_02194,139,6,13840.14,3,5,4,354,Others
CUST_02195,52,5,9504.97,4,4,3,443,Loyal Customers
CUST_02196,16,6,14863.0,5,5,4,554,Loyal Customers
CUST_02197,89,6,5739.81,4,5,2,452,Loyal Customers
CUST_02198,359,3,3145.91,1,2,1,121,Lost Customers
CUST_02199,46,5,17630.29,4,4,5,445,Loyal Customers
CUST_02200,110,3,7418.32,3,2,3,323,Others
CUST_02201,84,7,23426.03,4,5,5,455,Loyal Customers
CUST_02202,50,3,7752.9,4,2,3,423,Others
CUST_02203,6,5,3866.77,5,4,1,541,Loyal Customers
CUST_02204,157,2,6900.04,3,1,2,312,Others
CUST_02205,47,4,3629.48,4,3,1,431,Others
CUST_02206,668,1,2781.55,1,1,1,111,Lost Customers
CUST_02207,123,3,11768.07,3,2,4,324,Others
CUST_02208,141,1,479.01,3,1,1,311,Others
CUST_02209,9,6,8858.45,5,5,3,553,Loyal Customers
CUST_02210,54,4,15166.21,4,3,4,434,Others
CUST_02211,84,4,9517.16,4,3,3,433,Others
CUST_02212,16,3,3638.48,5,2,1,521,Others
CUST_02213,322,7,19132.67,1,5,5,155,At Risk
CUST_02214,481,1,377.02,1,1,1,111,Lost Customers
CUST_02215,2,5,12429.73,5,4,4,544,Loyal Customers
CUST_02216,11,7,14953.6,5,5,4,554,Loyal Customers
CUST_02217,4,4,4583.75,5,3,2,532,Others
CUST_02218,150,2,490.17,3,1,1,311,Others
